K07090	0.004859881
K00656	0.316282134
K04069	-0.026584087
K01270	0.042489202
K06167	0.333647117
K03088	0.382304968
K01990	-0.299508443
K01420	-0.219274899
K01923	0.209984221
K02003	-0.209094696
K07737	-0.014469464
K02547	-0.186567501
K01624	0.266656564
K03778	0.233288509
K07467	-0.025803424
K01990	0.012252099
K01992	-0.113678883
K02914	0.190316467
K03536	0.395860764
K08998	-0.231505457
K03217	-0.138123632
K06346	0.310398948
K03650	-0.032777582
K03495	0.351456264
K03497	-0.005531152
K03496	0.099251356
K03497	-0.379994086
K00837	0.023500196
K02990	0.054237388
K03111	-0.057862991
K02963	0.043343588
K02939	0.395216678
K02314	0.446107302
K01939	-0.31569876
K00783	0.416159005
K02760	-0.035221818
K02759	0.214958213
K02761	-0.223356436
K09963	-0.458273466
K01465	0.140652574
K01042	0.409647343
K00874	0.382271766
K02822	-0.169234998
K03475	-0.249514857
K01714	0.278219461
K01625	0.176744522
K02004	0.413236507
K02003	0.363322653
K06193	0.408095425
K03827	-0.242531027
K11105	0.243130971
K09013	-0.291181643
K05337	-0.042452926
K01091	-0.3908189
K07098	0.401805644
K00936	0.092281068
K07173	0.041028385
K00548	0.389543595
K01591	0.420501001
K01956	-0.137587268
K01955	0.241620496
K01956	0.173154911
K01955	0.162178586
K02003	-0.004011811
K02004	0.109132075
K01761	-0.198585985
K03307	0.062081064
K01273	0.172501075
K06436	0.33423346
K00919	-0.251136642
K06387	0.2970169
K01449	0.29201419
K01776	0.029084389
K04075	0.096249283
K03798	-0.22416287
K03524	0.084836543
K03525	0.384206455
K05540	0.062798227
K03624	0.167766586
K04567	-0.036259445
K09779	0.001194907
K01585	0.137470754
K00943	-0.132148752
K02341	-0.065643896
K15460	0.176349381
K07056	0.355292072
K06373	0.074571712
K06374	0.014420048
K01874	-0.322045898
K03424	0.021356469
K06166	-0.223426135
K06165	-0.317875029
K06164	-0.22485876
K06163	-0.007451702
K05781	0.174587513
K05780	-0.111782387
K06162	0.132176467
K07053	0.382302383
K02010	-0.118904053
K02011	0.101533082
K02012	-0.291821618
K02010	0.306258288
K02012	0.113806532
K05985	0.297587805
K02528	0.334934109
K09685	0.318077219
K06412	0.436567696
K04042	-0.467188117
K00948	0.415352683
K02653	0.331358106
K02662	0.019861374
K02650	0.196200842
K02669	0.00694836
K02654	0.412692507
K01056	-0.121942799
K03723	-0.094632704
K07533	0.356468531
K04769	-0.124656383
K06409	0.18719037
K02003	0.282272529
K02499	-0.244807068
K03530	0.450606708
K01524	0.128450192
K06382	-0.105690747
K08602	0.032547516
K00963	0.263747724
K02909	-0.110384811
K02493	0.469785118
K02835	0.36999065
K07238	0.358630869
K01104	0.181337605
K01808	0.173854045
K00761	0.280014218
K07402	-0.130014696
K01493	0.226007579
