K07090	0.092141515
K00656	-0.222746869
K04069	0.035858333
K01270	-0.271851994
K06167	0.357776087
K03088	-0.101204297
K01990	0.039022633
K01420	-0.075225887
K01923	0.30097742
K02003	-0.402232019
K07737	0.260534108
K02547	-0.017113091
K01624	-0.446363583
K03778	-0.438204311
K07467	-0.311485743
K01990	-0.098125644
K01992	0.573866594
K02914	-0.528349392
K03536	0.53919734
K08998	-0.349077645
K03217	-0.221281044
K06346	0.163720201
K03650	0.379239588
K03495	0.427257602
K03497	0.113313677
K03496	-0.198884372
K03497	-0.197146958
K00837	0.3263638
K02990	-0.112586179
K03111	-0.551748266
K02963	0.017851456
K02939	0.577350269
K02314	0.083418676
K01939	0.320868925
K00783	0.002292458
K02760	0.200246597
K02759	0.350620316
K02761	-0.258741017
K09963	-0.152301112
K01465	0.518412556
K01042	0.011167709
K00874	0.238078333
K02822	-0.124123871
K03475	0.010421944
K01714	-0.074200332
K01625	-0.386189983
K02004	-0.079991862
K02003	0.362591198
K06193	-0.260290309
K03827	-0.243550003
K11105	0.118243246
K09013	0.388020737
K05337	-0.125002651
K01091	0.033670177
K07098	-0.214301071
K00936	0.192194921
K07173	-0.40311422
K00548	0.353208105
K01591	0.439703043
K01956	0.173647046
K01955	0.227097544
K01956	0.085257441
K01955	0.376334176
K02003	0.144247047
K02004	0.211896701
K01761	0.14671264
K03307	0.326342166
K01273	0.424684659
K06436	0.05223317
K00919	-0.231657834
K06387	0.202330366
K01449	0.045637316
K01776	0.500483991
K04075	0.371907998
K03798	-0.136268045
K03524	0.029480992
K03525	0.33609517
K05540	0.459880333
K03624	0.05483619
K04567	-0.266412693
K09779	-0.081745699
K01585	0.535192985
K00943	0.492302942
K02341	-0.125241259
K15460	0.395777315
K07056	0.486718208
K06373	-0.017031209
K06374	0.135735175
K01874	-0.129521243
K03424	-0.367008077
K06166	-0.063203654
K06165	-0.025195245
K06164	-0.36588551
K06163	-0.156172948
K05781	0.096516308
K05780	0.255811831
K06162	-0.046150383
K07053	0.231868514
K02010	0.143753335
K02011	0.217684519
K02012	0.012313633
K02010	0.079695287
K02012	0.562774841
K05985	0.531673678
K02528	0.456229894
K09685	0.357261696
K06412	-0.210863345
K04042	-0.382378445
K00948	0.517839949
K02653	-0.130039814
K02662	0.113187067
K02650	0.310164297
K02669	0.092988802
K02654	-0.123052484
K01056	0.420899219
K03723	0.071028334
K07533	0.553359843
K04769	-0.050867475
K06409	0.107728647
K02003	0.173301963
K02499	-0.012377837
K03530	-0.381692343
K01524	0.149033973
K06382	-0.322162541
K08602	-0.183617385
K00963	0.41178284
K02909	-0.24044263
K02493	0.465049455
K02835	0.563617659
K07238	0.497263413
K01104	-0.473317862
K01808	0.267913089
K00761	-0.13441633
K07402	0.007908505
K01493	-0.13487688
K02108	0.18415828
K02110	-0.34484626
K02113	0.086539452
K02111	-0.165902834
K02115	0.273814014
K02112	-0.243199542
K02114	-0.209315277
K00997	0.22082497
K01775	-0.344181453
K07723	-0.514895009
K07171	-0.572177439
K00615	0.565875306
K00615	0.120027482
K03797	0.446472111
K00917	0.040871028
K08302	-0.267923853
K15986	0.194476647
K02760	0.162508209
K02761	-0.086747381
K00768	0.458383415
K02231	-0.24540437
K02233	-0.052994472
K02226	0.210382988
K02232	0.239830445
K02227	-0.222282378
K04720	0.23180086
K16651	0.342800083
K06042	0.456188327
K02188	0.335440197
K03399	-0.065037309
K02191	0.521486341
K05936	0.282373185
K02189	0.339547313
K05934	0.162166519
K05895	-0.392807694
K02190	0.408351752
K01749	0.317002508
K02304	-0.343820153
K05816	-0.171025566
K05814	-0.433514266
K05815	-0.365896737
K05813	0.018409626
K03702	-0.00592074
K03701	-0.336254845
K03703	0.002139311
K06023	-0.480293371
K00075	0.484301318
K06958	0.201957359
K09762	0.199358117
K02337	0.523341614
K00850	-0.54925849
K00873	0.378990107
